state,date,state.1,index,neg,neu,pos,compound
Delaware,2020-05-25,Delaware,165722.23076923078,0.0156153846153846,0.9493846153846154,0.0349999999999999,0.0382384615384615
Delaware,2020-05-26,Delaware,167463.76,0.07852,0.81768,0.1037999999999999,-0.014712
Delaware,2020-05-27,Delaware,170300.30434782608,0.0202608695652173,0.8734347826086956,0.1062608695652174,0.138895652173913
Delaware,2020-05-28,Delaware,172697.625,0.0475416666666666,0.8201666666666667,0.1322916666666666,0.1168458333333333
Delaware,2020-05-29,Delaware,176387.42105263157,0.0213157894736842,0.9228421052631578,0.0558421052631578,0.0495052631578947
Delaware,2020-05-30,Delaware,178300.55555555556,0.0696666666666666,0.7936666666666666,0.1368888888888889,0.0841777777777777
Delaware,2020-05-31,Delaware,179452.1,0.1097999999999999,0.7773,0.1129,-0.02877
Delaware,2020-06-01,Delaware,181257.0909090909,0.0989090909090909,0.7670909090909089,0.134,-0.0125636363636363
Delaware,2020-06-02,Delaware,183134.77272727276,0.1252272727272727,0.8153181818181818,0.0594545454545454,-0.1531181818181818
Delaware,2020-06-03,Delaware,185190.41176470587,0.0148235294117647,0.8861764705882352,0.099,0.0753588235294117
Delaware,2020-06-04,Delaware,187708.45454545456,0.0558181818181818,0.8149090909090909,0.1292727272727272,0.1229727272727272
Delaware,2020-06-05,Delaware,190023.3,0.08185,0.76565,0.15245,0.03172
Delaware,2020-06-06,Delaware,191925.5555555556,0.0861111111111111,0.7488888888888889,0.1648888888888889,0.0844555555555555
Delaware,2020-06-07,Delaware,192618.16666666663,0.1973333333333333,0.7366666666666667,0.066,-0.19335
Delaware,2020-06-08,Delaware,194240.16666666663,0.0334166666666666,0.91025,0.0563333333333333,0.038675
Delaware,2020-06-09,Delaware,196401.86666666667,0.0697333333333333,0.8442666666666666,0.086,0.0690333333333333
Delaware,2020-06-10,Delaware,198197.3333333333,0.1102222222222222,0.7927777777777778,0.0968888888888888,-0.0277666666666666
Delaware,2020-06-11,Delaware,200608.0,0.0598,0.8416,0.0986,0.0826
Delaware,2020-06-12,Delaware,203354.75,0.07235,0.8586500000000001,0.0689999999999999,-0.0016949999999999
Delaware,2020-06-13,Delaware,204868.2857142857,0.1205714285714285,0.7744285714285715,0.105,-0.0874571428571428
Delaware,2020-06-14,Delaware,205934.6,0.0175999999999999,0.7462,0.2362,0.39914
Delaware,2020-06-15,Delaware,206827.38461538465,0.0318461538461538,0.8910769230769231,0.077076923076923,0.0826076923076923
Delaware,2020-06-16,Delaware,209266.9411764706,0.0454117647058823,0.8522941176470589,0.1023529411764705,0.0828647058823529
Delaware,2020-06-17,Delaware,211622.26315789475,0.0781052631578947,0.8598421052631579,0.0620526315789473,-0.051578947368421
Delaware,2020-06-18,Delaware,213969.25,0.05125,0.8883333333333333,0.0604166666666666,-0.0072916666666666
Delaware,2020-06-19,Delaware,216555.61538461535,0.0424615384615384,0.8781538461538462,0.0793846153846153,0.0869076923076923
Delaware,2020-06-20,Delaware,218387.2,0.0774,0.7895,0.1331,0.15582
Delaware,2020-06-21,Delaware,219460.1,0.0995,0.8234999999999999,0.077,-0.00043
Delaware,2020-06-22,Delaware,220768.125,0.078,0.8608125,0.0611875,-0.04801875
Delaware,2020-06-23,Delaware,223143.6875,0.0701875,0.791375,0.1384375,0.09209375
Delaware,2020-06-24,Delaware,226158.5,0.0690714285714285,0.8385714285714286,0.0923571428571428,0.0359928571428571
Delaware,2020-06-25,Delaware,227991.2380952381,0.0471904761904761,0.7649523809523809,0.1878095238095238,0.2386857142857143
Delaware,2020-06-26,Delaware,230829.875,0.0827916666666666,0.8304999999999999,0.0867083333333333,-0.010425
Delaware,2020-06-27,Delaware,233559.875,0.048375,0.886875,0.06475,0.0798
Delaware,2020-06-28,Delaware,234836.22222222225,0.1612222222222222,0.8113333333333334,0.0274444444444444,-0.2453444444444444
Delaware,2020-06-29,Delaware,236079.38888888888,0.0446666666666666,0.8567222222222222,0.0986111111111111,0.1018777777777777
Delaware,2020-06-30,Delaware,238949.2,0.0397,0.9014333333333332,0.0588333333333333,0.0145866666666666
Delaware,2020-07-01,Delaware,240897.1463414634,0.0950975609756097,0.853609756097561,0.0513170731707317,-0.0604536585365853
Delaware,2020-07-02,Delaware,243911.8947368421,0.0901052631578947,0.8018947368421053,0.108,0.072678947368421
Delaware,2020-07-03,Delaware,246385.5,0.0229166666666666,0.9493333333333333,0.02775,0.0112416666666666
Delaware,2020-07-04,Delaware,247627.0,0.0856666666666666,0.7476666666666666,0.1666666666666666,0.1002333333333333
Delaware,2020-07-05,Delaware,248877.5,0.076,0.829,0.095,0.10645
