submission_date,state,tot_cases,new_case,tot_death,new_death
10/23/2020,MP,88,0,2,0
10/24/2020,MP,88,0,2,0
10/25/2020,MP,88,0,2,0
10/26/2020,MP,88,0,2,0
10/27/2020,MP,92,4,2,0
10/28/2020,MP,92,0,2,0
10/29/2020,MP,92,0,2,0
10/30/2020,MP,92,0,2,0
10/31/2020,MP,92,0,2,0
11/1/2020,MP,96,4,2,0
11/2/2020,MP,96,0,2,0
11/3/2020,MP,96,0,2,0
11/4/2020,MP,96,0,2,0
11/5/2020,MP,96,0,2,0
11/6/2020,MP,98,2,2,0
11/7/2020,MP,98,0,2,0
11/8/2020,MP,98,0,2,0
11/9/2020,MP,98,0,2,0
11/10/2020,MP,100,2,2,0
11/11/2020,MP,100,0,2,0
11/12/2020,MP,100,0,2,0
11/13/2020,MP,100,0,2,0
11/14/2020,MP,100,0,2,0
11/15/2020,MP,102,2,2,0
11/16/2020,MP,102,0,2,0
11/17/2020,MP,103,1,2,0
11/18/2020,MP,103,0,2,0
11/19/2020,MP,103,0,2,0
11/20/2020,MP,103,0,2,0
11/21/2020,MP,103,0,2,0
11/22/2020,MP,104,1,2,0
11/23/2020,MP,104,0,2,0
11/24/2020,MP,104,0,2,0
11/25/2020,MP,104,0,2,0
11/26/2020,MP,104,0,2,0
11/27/2020,MP,104,0,2,0
11/28/2020,MP,104,0,2,0
11/29/2020,MP,105,1,2,0
11/30/2020,MP,105,0,2,0
12/1/2020,MP,106,1,2,0
12/2/2020,MP,106,0,2,0
12/3/2020,MP,106,0,2,0
12/4/2020,MP,106,0,2,0
12/5/2020,MP,106,0,2,0
12/6/2020,MP,109,3,2,0
12/7/2020,MP,109,0,2,0
12/8/2020,MP,111,2,2,0
12/9/2020,MP,113,2,2,0
12/10/2020,MP,113,0,2,0
12/11/2020,MP,113,0,2,0
12/12/2020,MP,113,0,2,0
12/13/2020,MP,113,0,2,0
12/14/2020,MP,113,0,2,0
12/15/2020,MP,113,0,2,0
12/16/2020,MP,113,0,2,0
12/17/2020,MP,113,0,2,0
12/18/2020,MP,115,2,2,0
12/19/2020,MP,115,0,2,0
12/20/2020,MP,116,1,2,0
12/21/2020,MP,116,0,2,0
12/22/2020,MP,116,0,2,0
12/23/2020,MP,118,2,2,0
12/24/2020,MP,118,0,2,0
12/25/2020,MP,122,4,2,0
12/26/2020,MP,122,0,2,0
12/27/2020,MP,122,0,2,0
12/28/2020,MP,122,0,2,0
12/29/2020,MP,122,0,2,0
12/30/2020,MP,122,0,2,0
12/31/2020,MP,122,0,2,0
1/1/2021,MP,122,0,2,0
1/2/2021,MP,122,0,2,0
1/3/2021,MP,122,0,2,0
1/4/2021,MP,124,2,2,0
1/5/2021,MP,125,1,2,0
1/6/2021,MP,125,0,2,0
1/7/2021,MP,125,0,2,0
1/8/2021,MP,125,0,2,0
1/9/2021,MP,125,0,2,0
1/10/2021,MP,125,0,2,0
1/11/2021,MP,125,0,2,0
1/12/2021,MP,128,3,2,0
1/13/2021,MP,128,0,2,0
1/14/2021,MP,128,0,2,0
1/15/2021,MP,128,0,2,0
1/16/2021,MP,128,0,2,0
1/17/2021,MP,128,0,2,0
1/18/2021,MP,129,1,2,0
1/19/2021,MP,129,0,2,0
1/20/2021,MP,129,0,2,0
1/21/2021,MP,129,0,2,0
1/22/2021,MP,129,0,2,0
1/23/2021,MP,129,0,2,0
1/24/2021,MP,132,3,2,0
1/25/2021,MP,132,0,2,0
1/26/2021,MP,132,0,2,0
1/27/2021,MP,132,0,2,0
1/28/2021,MP,132,0,2,0
1/29/2021,MP,132,0,2,0
1/30/2021,MP,132,0,2,0
1/31/2021,MP,132,0,2,0
2/1/2021,MP,132,0,2,0
2/2/2021,MP,133,1,2,0
2/3/2021,MP,133,0,2,0
2/4/2021,MP,133,0,2,0
2/5/2021,MP,133,0,2,0
2/6/2021,MP,133,0,2,0
2/7/2021,MP,133,0,2,0
2/8/2021,MP,133,0,2,0
2/9/2021,MP,133,0,2,0
2/10/2021,MP,133,0,2,0
2/11/2021,MP,133,0,2,0
2/12/2021,MP,134,1,2,0
2/13/2021,MP,134,0,2,0
2/14/2021,MP,134,0,2,0
2/15/2021,MP,134,0,2,0
2/16/2021,MP,134,0,2,0
2/17/2021,MP,135,1,2,0
2/18/2021,MP,135,0,2,0
2/19/2021,MP,135,0,2,0
2/20/2021,MP,135,0,2,0
2/21/2021,MP,143,8,2,0
2/22/2021,MP,143,0,2,0
2/23/2021,MP,143,0,2,0
2/24/2021,MP,143,0,2,0
2/25/2021,MP,143,0,2,0
2/26/2021,MP,143,0,2,0
2/27/2021,MP,143,0,2,0
2/28/2021,MP,143,0,2,0
3/1/2021,MP,143,0,2,0
3/2/2021,MP,143,0,2,0
3/3/2021,MP,144,1,2,0
3/4/2021,MP,144,0,2,0
3/5/2021,MP,144,0,2,0
3/6/2021,MP,144,0,2,0
3/7/2021,MP,146,2,2,0
3/8/2021,MP,145,-1,2,0
3/9/2021,MP,146,1,2,0
3/10/2021,MP,146,0,2,0
3/11/2021,MP,146,0,2,0
3/12/2021,MP,146,0,2,0
3/13/2021,MP,154,8,2,0
3/14/2021,MP,150,-4,2,0
3/15/2021,MP,154,4,2,0
3/16/2021,MP,156,2,2,0
3/17/2021,MP,156,0,2,0
3/18/2021,MP,157,1,2,0
3/19/2021,MP,157,0,2,0
3/20/2021,MP,157,0,2,0
3/21/2021,MP,157,0,2,0
3/22/2021,MP,157,0,2,0
3/23/2021,MP,158,1,2,0
3/24/2021,MP,158,0,2,0
3/25/2021,MP,159,1,2,0
3/26/2021,MP,159,0,2,0
3/27/2021,MP,159,0,2,0
3/28/2021,MP,159,0,2,0
3/29/2021,MP,159,0,2,0
3/30/2021,MP,159,0,2,0
3/31/2021,MP,159,0,2,0
4/1/2021,MP,159,0,2,0
4/2/2021,MP,159,0,2,0
4/3/2021,MP,159,0,2,0
4/4/2021,MP,159,0,2,0
4/5/2021,MP,159,0,2,0
4/6/2021,MP,159,0,2,0
4/7/2021,MP,160,1,2,0
4/8/2021,MP,160,0,2,0
4/9/2021,MP,160,0,2,0
4/10/2021,MP,160,0,2,0
4/11/2021,MP,160,0,2,0
4/12/2021,MP,160,0,2,0
4/13/2021,MP,160,0,2,0
4/14/2021,MP,161,1,2,0
4/15/2021,MP,161,0,2,0
4/16/2021,MP,162,1,2,0
4/17/2021,MP,162,0,2,0
4/18/2021,MP,162,0,2,0
4/19/2021,MP,162,0,2,0
4/20/2021,MP,162,0,2,0
4/21/2021,MP,162,0,2,0
4/22/2021,MP,162,0,2,0
4/23/2021,MP,164,2,2,0
4/24/2021,MP,164,0,2,0
4/25/2021,MP,164,0,2,0
4/26/2021,MP,164,0,2,0
4/27/2021,MP,164,0,2,0
4/28/2021,MP,164,0,2,0
4/29/2021,MP,164,0,2,0
4/30/2021,MP,164,0,2,0
5/1/2021,MP,168,4,2,0
5/2/2021,MP,168,0,2,0
5/3/2021,MP,168,0,2,0
5/4/2021,MP,168,0,2,0
5/5/2021,MP,168,0,2,0
5/6/2021,MP,169,1,2,0
5/7/2021,MP,168,-1,2,0
5/8/2021,MP,169,1,2,0
5/9/2021,MP,169,0,2,0
5/10/2021,MP,170,1,2,0
5/11/2021,MP,170,0,2,0
5/12/2021,MP,170,0,2,0
5/13/2021,MP,170,0,2,0
5/14/2021,MP,170,0,2,0
5/15/2021,MP,172,2,2,0
5/16/2021,MP,173,1,2,0
5/17/2021,MP,173,0,2,0
5/18/2021,MP,173,0,2,0
5/19/2021,MP,176,3,2,0
5/20/2021,MP,175,-1,2,0
5/21/2021,MP,176,1,2,0
5/22/2021,MP,181,5,2,0
5/23/2021,MP,181,0,2,0
5/24/2021,MP,181,0,2,0
5/25/2021,MP,181,0,2,0
5/26/2021,MP,181,0,2,0
5/27/2021,MP,183,2,2,0
5/28/2021,MP,183,0,2,0
5/29/2021,MP,183,0,2,0
5/30/2021,MP,183,0,2,0
5/31/2021,MP,183,0,2,0
6/1/2021,MP,183,0,2,0
6/2/2021,MP,183,0,2,0
6/3/2021,MP,183,0,2,0
6/4/2021,MP,183,0,2,0
6/5/2021,MP,183,0,2,0
6/6/2021,MP,183,0,2,0
6/7/2021,MP,183,0,2,0
6/8/2021,MP,183,0,2,0
6/9/2021,MP,183,0,2,0
6/10/2021,MP,183,0,2,0
6/11/2021,MP,183,0,2,0
6/12/2021,MP,183,0,2,0
6/13/2021,MP,183,0,2,0
6/14/2021,MP,183,0,2,0
6/15/2021,MP,183,0,2,0
6/16/2021,MP,183,0,2,0
6/17/2021,MP,183,0,2,0
6/18/2021,MP,183,0,2,0
6/19/2021,MP,183,0,2,0
6/20/2021,MP,183,0,2,0
6/21/2021,MP,183,0,2,0
6/22/2021,MP,183,0,2,0
6/23/2021,MP,183,0,2,0
6/24/2021,MP,183,0,2,0
6/25/2021,MP,183,0,2,0
6/26/2021,MP,183,0,2,0
6/27/2021,MP,183,0,2,0
6/28/2021,MP,183,0,2,0
6/29/2021,MP,183,0,2,0
6/30/2021,MP,183,0,2,0
7/1/2021,MP,183,0,2,0
7/2/2021,MP,183,0,2,0
7/3/2021,MP,183,0,2,0
7/4/2021,MP,183,0,2,0
7/5/2021,MP,183,0,2,0
7/6/2021,MP,184,1,2,0
7/7/2021,MP,184,0,2,0
7/8/2021,MP,184,0,2,0
7/9/2021,MP,185,1,2,0
7/10/2021,MP,185,0,2,0
7/11/2021,MP,185,0,2,0
7/12/2021,MP,185,0,2,0
7/13/2021,MP,185,0,2,0
7/14/2021,MP,187,2,2,0
7/15/2021,MP,187,0,2,0
7/16/2021,MP,187,0,2,0
7/17/2021,MP,187,0,2,0
7/18/2021,MP,187,0,2,0
7/19/2021,MP,187,0,2,0
7/20/2021,MP,188,1,2,0
7/21/2021,MP,188,0,2,0
7/22/2021,MP,188,0,2,0
7/23/2021,MP,188,0,2,0
7/24/2021,MP,188,0,2,0
7/25/2021,MP,188,0,2,0
7/26/2021,MP,190,2,2,0
7/27/2021,MP,190,0,2,0
7/28/2021,MP,190,0,2,0
7/29/2021,MP,190,0,2,0
7/30/2021,MP,190,0,2,0
7/31/2021,MP,190,0,2,0
8/1/2021,MP,190,0,2,0
8/2/2021,MP,196,6,2,0
8/3/2021,MP,198,2,2,0
8/4/2021,MP,198,0,2,0
8/5/2021,MP,198,0,2,0
8/6/2021,MP,198,0,2,0
8/7/2021,MP,206,8,2,0
8/8/2021,MP,206,0,2,0
8/9/2021,MP,206,0,2,0
8/10/2021,MP,210,4,2,0
8/11/2021,MP,210,0,2,0
8/12/2021,MP,211,1,2,0
8/13/2021,MP,211,0,2,0
8/14/2021,MP,214,3,2,0
8/15/2021,MP,214,0,2,0
8/16/2021,MP,214,0,2,0
8/17/2021,MP,219,5,2,0
8/18/2021,MP,220,1,2,0
8/19/2021,MP,221,1,2,0
8/20/2021,MP,221,0,2,0
8/21/2021,MP,224,3,2,0
8/22/2021,MP,224,0,2,0
8/23/2021,MP,224,0,2,0
8/24/2021,MP,226,2,2,0
8/25/2021,MP,229,3,2,0
8/26/2021,MP,232,3,2,0
8/27/2021,MP,232,0,2,0
8/28/2021,MP,234,2,2,0
8/29/2021,MP,236,2,2,0
8/30/2021,MP,242,6,2,0
8/31/2021,MP,243,1,2,0
9/1/2021,MP,243,0,2,0
9/2/2021,MP,243,0,2,0
9/3/2021,MP,247,4,2,0
9/4/2021,MP,248,1,2,0
9/5/2021,MP,248,0,2,0
9/6/2021,MP,248,0,2,0
9/7/2021,MP,248,0,2,0
9/8/2021,MP,249,1,2,0
9/9/2021,MP,250,1,2,0
9/10/2021,MP,250,0,2,0
9/11/2021,MP,250,0,2,0
9/12/2021,MP,252,2,2,0
9/13/2021,MP,252,0,2,0
9/14/2021,MP,256,4,2,0
9/15/2021,MP,258,2,2,0
9/16/2021,MP,258,0,2,0
9/17/2021,MP,258,0,2,0
9/18/2021,MP,258,0,2,0
9/19/2021,MP,263,5,2,0
9/20/2021,MP,265,2,2,0
9/21/2021,MP,265,0,2,0
9/22/2021,MP,265,0,2,0
9/23/2021,MP,265,0,2,0
9/24/2021,MP,265,0,2,0
9/25/2021,MP,265,0,2,0
9/26/2021,MP,267,2,2,0
9/27/2021,MP,267,0,2,0
9/28/2021,MP,268,1,2,0
9/29/2021,MP,269,1,2,0
9/30/2021,MP,270,1,2,0
10/1/2021,MP,270,0,2,0
10/2/2021,MP,270,0,2,0
10/3/2021,MP,272,2,2,0
10/4/2021,MP,272,0,2,0
10/5/2021,MP,272,0,2,0
10/6/2021,MP,273,1,2,0
10/7/2021,MP,273,0,2,0
10/8/2021,MP,273,0,2,0
10/9/2021,MP,273,0,2,0
10/10/2021,MP,273,0,2,0
10/11/2021,MP,281,8,3,1
10/12/2021,MP,281,0,3,0
10/13/2021,MP,282,1,3,0
10/14/2021,MP,282,0,3,0
10/15/2021,MP,282,0,3,0
1/22/2020,MS,0,0,0,0
1/23/2020,MS,0,0,0,0
1/24/2020,MS,0,0,0,0
1/25/2020,MS,0,0,0,0
1/26/2020,MS,0,0,0,0
1/27/2020,MS,0,0,0,0
1/28/2020,MS,0,0,0,0
1/29/2020,MS,0,0,0,0
1/30/2020,MS,0,0,0,0
1/31/2020,MS,0,0,0,0
2/1/2020,MS,0,0,0,0
2/2/2020,MS,0,0,0,0
2/3/2020,MS,0,0,0,0
2/4/2020,MS,0,0,0,0
2/5/2020,MS,0,0,0,0
2/6/2020,MS,0,0,0,0
2/7/2020,MS,0,0,0,0
2/8/2020,MS,0,0,0,0
2/9/2020,MS,0,0,0,0
2/10/2020,MS,0,0,0,0
2/11/2020,MS,0,0,0,0
2/12/2020,MS,0,0,0,0
2/13/2020,MS,0,0,0,0
2/14/2020,MS,0,0,0,0
2/15/2020,MS,0,0,0,0
2/16/2020,MS,0,0,0,0
2/17/2020,MS,0,0,0,0
2/18/2020,MS,0,0,0,0
2/19/2020,MS,0,0,0,0
2/20/2020,MS,0,0,0,0
2/21/2020,MS,0,0,0,0
2/22/2020,MS,0,0,0,0
2/23/2020,MS,0,0,0,0
2/24/2020,MS,0,0,0,0
2/25/2020,MS,0,0,0,0
2/26/2020,MS,0,0,0,0
2/27/2020,MS,0,0,0,0
2/28/2020,MS,0,0,0,0
2/29/2020,MS,0,0,0,0
3/1/2020,MS,0,0,0,0
3/2/2020,MS,0,0,0,0
3/3/2020,MS,0,0,0,0
3/4/2020,MS,6,6,0,0
3/5/2020,MS,8,2,1,1
3/6/2020,MS,20,12,2,1
3/7/2020,MS,28,8,2,0
3/8/2020,MS,39,11,4,2
3/9/2020,MS,74,35,5,1
3/10/2020,MS,99,25,6,1
3/11/2020,MS,122,23,11,5
3/12/2020,MS,157,35,13,2
3/13/2020,MS,194,37,15,2
3/14/2020,MS,235,41,23,8
3/15/2020,MS,306,71,28,5
3/16/2020,MS,402,96,37,9
3/17/2020,MS,482,80,43,6
3/18/2020,MS,594,112,53,10
3/19/2020,MS,689,95,59,6
3/20/2020,MS,814,125,70,11
3/21/2020,MS,912,98,78,8
3/22/2020,MS,1004,92,83,5
3/23/2020,MS,1169,165,86,3
3/24/2020,MS,1307,138,93,7
3/25/2020,MS,1439,132,102,9
3/26/2020,MS,1559,120,109,7
3/27/2020,MS,1724,165,117,8
3/28/2020,MS,1826,102,121,4
3/29/2020,MS,1928,102,128,7
3/30/2020,MS,2091,163,139,11
3/31/2020,MS,2242,151,153,14
4/1/2020,MS,2396,154,164,11
4/2/2020,MS,2550,154,177,13
4/3/2020,MS,2707,157,188,11
4/4/2020,MS,2850,143,196,8
4/5/2020,MS,2977,127,209,13
4/6/2020,MS,3181,204,217,8
4/7/2020,MS,3317,136,228,11
4/8/2020,MS,3495,178,240,12
4/9/2020,MS,3680,185,258,18
4/10/2020,MS,3860,180,272,14
4/11/2020,MS,4006,146,283,11
4/12/2020,MS,4146,140,298,15
4/13/2020,MS,4363,217,311,13
4/14/2020,MS,4582,219,331,20
4/15/2020,MS,4820,238,334,3
4/16/2020,MS,5012,192,344,10
4/17/2020,MS,5228,216,362,18
4/18/2020,MS,5400,172,379,17
4/19/2020,MS,5581,181,389,10
4/20/2020,MS,5895,314,412,23
4/21/2020,MS,6156,261,432,20
4/22/2020,MS,6435,279,454,22
4/23/2020,MS,6670,235,471,17
4/24/2020,MS,6947,277,486,15
4/25/2020,MS,7140,193,500,14
4/26/2020,MS,7312,172,510,10
4/27/2020,MS,7630,318,522,12
4/28/2020,MS,7912,282,543,21
4/29/2020,MS,8213,301,569,26
4/30/2020,MS,8460,247,580,11
5/1/2020,MS,8743,283,596,16
5/2/2020,MS,8937,194,608,12
5/3/2020,MS,9085,148,619,11
5/4/2020,MS,9394,309,644,25
5/5/2020,MS,9688,294,658,14
5/6/2020,MS,10067,379,688,30
5/7/2020,MS,10340,273,695,7
5/8/2020,MS,10614,274,712,17
5/9/2020,MS,10781,167,728,16
5/10/2020,MS,10979,198,736,8
5/11/2020,MS,11341,362,759,23
5/12/2020,MS,11649,308,769,10
5/13/2020,MS,11925,276,782,13
5/14/2020,MS,12194,269,797,15
5/15/2020,MS,12533,339,813,16
5/16/2020,MS,12756,223,827,14
5/17/2020,MS,12930,174,837,10
5/18/2020,MS,13302,372,851,14
5/19/2020,MS,13606,304,867,16
5/20/2020,MS,13945,339,881,14
5/21/2020,MS,14302,357,896,15
5/22/2020,MS,14623,321,908,12
5/23/2020,MS,14862,239,923,15
5/24/2020,MS,15117,255,936,13
5/25/2020,MS,15416,299,949,13
5/26/2020,MS,15818,402,961,12
5/27/2020,MS,16201,383,972,11
5/28/2020,MS,16647,446,989,17
5/29/2020,MS,16996,349,1002,13
5/30/2020,MS,17224,228,1009,7
5/31/2020,MS,17447,223,1020,11
6/1/2020,MS,17823,376,1033,13
6/2/2020,MS,18145,322,1046,13
6/3/2020,MS,18479,334,1058,12
6/4/2020,MS,18734,255,1066,8
6/5/2020,MS,19112,378,1077,11
6/6/2020,MS,19361,249,1089,12
6/7/2020,MS,19585,224,1101,12
6/8/2020,MS,20013,428,1115,14
6/9/2020,MS,20461,448,1123,8
6/10/2020,MS,20955,494,1135,12
6/11/2020,MS,21415,460,1141,6
6/12/2020,MS,21917,502,1148,7
6/13/2020,MS,22274,357,1158,10
6/14/2020,MS,22587,313,1162,4
6/15/2020,MS,23142,555,1170,8
6/16/2020,MS,23702,560,1182,12
6/17/2020,MS,24223,521,1191,9
6/18/2020,MS,24792,569,1202,11
6/19/2020,MS,25349,557,1218,16
6/20/2020,MS,25784,435,1230,12
6/21/2020,MS,26150,366,1241,11
6/22/2020,MS,26922,772,1264,23
6/23/2020,MS,27739,817,1291,27
6/24/2020,MS,28603,864,1311,20
6/25/2020,MS,29418,815,1324,13
6/26/2020,MS,30242,824,1345,21
6/27/2020,MS,30744,502,1359,14
6/28/2020,MS,31140,396,1369,10
6/29/2020,MS,32029,889,1392,23
6/30/2020,MS,32836,807,1411,19
7/1/2020,MS,33700,864,1431,20
7/2/2020,MS,34414,714,1451,20
7/3/2020,MS,35125,711,1475,24
7/4/2020,MS,35561,436,1496,21
7/5/2020,MS,36084,523,1515,19
7/6/2020,MS,37539,1455,1544,29
7/7/2020,MS,38664,1125,1575,31
7/8/2020,MS,39747,1083,1603,28
7/9/2020,MS,40927,1180,1631,28
7/10/2020,MS,41915,988,1658,27
7/11/2020,MS,42524,609,1682,24
7/12/2020,MS,43131,607,1704,22
7/13/2020,MS,44502,1371,1738,34
7/14/2020,MS,45759,1257,1766,28
7/15/2020,MS,47115,1356,1796,30
7/16/2020,MS,48542,1427,1836,40
7/17/2020,MS,49758,1216,1876,40
7/18/2020,MS,50622,864,1898,22
7/19/2020,MS,51305,683,1918,20
7/20/2020,MS,52781,1476,1957,39
7/21/2020,MS,54174,1393,1992,35
7/22/2020,MS,55450,1276,2019,27
7/23/2020,MS,56587,1137,2059,40
7/24/2020,MS,57790,1203,2076,17
7/25/2020,MS,58377,587,2094,18
7/26/2020,MS,58960,583,2123,29
7/27/2020,MS,60157,1197,2162,39
7/28/2020,MS,61330,1173,2182,20
7/29/2020,MS,62534,1204,2212,30
7/30/2020,MS,63799,1265,2242,30
7/31/2020,MS,64780,981,2263,21
8/1/2020,MS,65487,707,2292,29
8/2/2020,MS,66008,521,2305,13
8/3/2020,MS,67045,1037,2343,38
8/4/2020,MS,67980,935,2358,15
8/5/2020,MS,68660,680,2375,17
8/6/2020,MS,69611,951,2397,22
8/7/2020,MS,70306,695,2422,25
8/8/2020,MS,71009,703,2434,12
8/9/2020,MS,71449,440,2447,13
8/10/2020,MS,72321,872,2471,24
8/11/2020,MS,73092,771,2500,29
8/12/2020,MS,73809,717,2519,19
8/13/2020,MS,74701,892,2552,33
8/14/2020,MS,75461,760,2568,16
8/15/2020,MS,75801,340,2577,9
8/16/2020,MS,76109,308,2584,7
8/17/2020,MS,77113,1004,2609,25
8/18/2020,MS,78019,906,2631,22
8/19/2020,MS,78913,894,2658,27
8/20/2020,MS,79690,777,2672,14
8/21/2020,MS,80442,752,2699,27
8/22/2020,MS,80850,408,2702,3
8/23/2020,MS,81248,398,2713,11
8/24/2020,MS,82129,881,2749,36
8/25/2020,MS,82851,722,2773,24
8/26/2020,MS,83675,824,2793,20
8/27/2020,MS,84321,646,2816,23
8/28/2020,MS,85037,716,2829,13
8/29/2020,MS,85396,359,2841,12
8/30/2020,MS,85749,353,2855,14
8/31/2020,MS,86494,745,2871,16
9/1/2020,MS,87178,684,2886,15
9/2/2020,MS,87901,723,2902,16
9/3/2020,MS,88461,560,2918,16
9/4/2020,MS,88974,513,2932,14
9/5/2020,MS,89372,398,2942,10
9/6/2020,MS,89664,292,2952,10
9/7/2020,MS,90031,367,2966,14
9/8/2020,MS,90624,593,2986,20
9/9/2020,MS,91190,566,3002,16
9/10/2020,MS,91759,569,3020,18
9/11/2020,MS,92210,451,3038,18
9/12/2020,MS,92501,291,3048,10
9/13/2020,MS,92769,268,3056,8
9/14/2020,MS,93362,593,3070,14
9/15/2020,MS,93922,560,3080,10
9/16/2020,MS,94524,602,3106,26
9/17/2020,MS,95043,519,3116,10
9/18/2020,MS,95530,487,3128,12
9/19/2020,MS,95863,333,3135,7
9/20/2020,MS,96179,316,3137,2
9/21/2020,MS,96739,560,3157,20
9/22/2020,MS,97212,473,3169,12
9/23/2020,MS,97783,571,3188,19
9/24/2020,MS,98333,550,3190,2
9/25/2020,MS,98967,634,3207,17
9/26/2020,MS,99284,317,3210,3
9/27/2020,MS,99632,348,3213,3
9/28/2020,MS,100298,666,3230,17
9/29/2020,MS,100887,589,3237,7
9/30/2020,MS,101499,612,3250,13
10/1/2020,MS,102156,657,3262,12
10/2/2020,MS,102752,596,3274,12
10/3/2020,MS,103176,424,3285,11
10/4/2020,MS,103576,400,3295,10
10/5/2020,MS,104462,886,3316,21
10/6/2020,MS,105106,644,3330,14
10/7/2020,MS,105711,605,3349,19
10/8/2020,MS,106405,694,3361,12
10/9/2020,MS,107142,737,3371,10
10/10/2020,MS,107518,376,3383,12
10/11/2020,MS,107834,316,3392,9
10/12/2020,MS,108759,925,3410,18
10/13/2020,MS,109621,862,3429,19
10/14/2020,MS,110655,1034,3448,19
10/15/2020,MS,111636,981,3472,24
10/16/2020,MS,112352,716,3485,13
10/17/2020,MS,112753,401,3496,11
10/18/2020,MS,113201,448,3509,13
10/19/2020,MS,114144,943,3535,26
10/20/2020,MS,114926,782,3544,9
10/21/2020,MS,115803,877,3561,17
10/22/2020,MS,116765,962,3580,19
10/23/2020,MS,117607,842,3590,10
10/24/2020,MS,118047,440,3597,7
10/25/2020,MS,118511,464,3603,6
10/26/2020,MS,119448,937,3620,17
10/27/2020,MS,120264,816,3633,13
10/28/2020,MS,121039,775,3651,18
10/29/2020,MS,121716,677,3667,16
10/30/2020,MS,122375,659,3675,8
10/31/2020,MS,122803,428,3686,11
11/1/2020,MS,123275,472,3697,11
11/2/2020,MS,124177,902,3719,22
11/3/2020,MS,125032,855,3737,18
11/4/2020,MS,126202,1170,3765,28
11/5/2020,MS,127149,947,3786,21
11/6/2020,MS,128389,1240,3798,12
11/7/2020,MS,129157,768,3817,19
11/8/2020,MS,129748,591,3829,12
11/9/2020,MS,131169,1421,3863,34
11/10/2020,MS,132609,1440,3882,19
11/11/2020,MS,133949,1340,3899,17
11/12/2020,MS,135316,1367,3925,26
11/13/2020,MS,136696,1380,3940,15
11/14/2020,MS,137550,854,3958,18
11/15/2020,MS,138234,684,3976,18
11/16/2020,MS,139739,1505,4006,30
11/17/2020,MS,140935,1196,4029,23
11/18/2020,MS,142161,1226,4054,25
11/19/2020,MS,143587,1426,4091,37
11/20/2020,MS,145039,1452,4118,27
11/21/2020,MS,145818,779,4135,17
11/22/2020,MS,146503,685,4147,12
11/23/2020,MS,147604,1101,4178,31
11/24/2020,MS,149190,1586,4219,41
11/25/2020,MS,150623,1433,4246,27
11/26/2020,MS,151358,735,4269,23
11/27/2020,MS,153381,2023,4306,37
11/28/2020,MS,155137,1756,4334,28
11/29/2020,MS,156487,1350,4360,26
11/30/2020,MS,158852,2365,4405,45
12/1/2020,MS,161007,2155,4452,47
12/2/2020,MS,162740,1733,4482,30
12/3/2020,MS,164660,1920,4525,43
12/4/2020,MS,166574,1914,4558,33
12/5/2020,MS,168166,1592,4588,30
12/6/2020,MS,169436,1270,4614,26
12/7/2020,MS,171431,1995,4663,49
12/8/2020,MS,173907,2476,4705,42
12/9/2020,MS,175946,2039,4742,37
12/10/2020,MS,178054,2108,4779,37
12/11/2020,MS,180770,2716,4833,54
12/12/2020,MS,182525,1755,4862,29
12/13/2020,MS,183972,1447,4887,25
12/14/2020,MS,186621,2649,4938,51
12/15/2020,MS,188846,2225,4982,44
12/16/2020,MS,191002,2156,5013,31
12/17/2020,MS,193085,2083,5049,36
12/18/2020,MS,195239,2154,5084,35
12/19/2020,MS,197211,1972,5116,32
12/20/2020,MS,198310,1099,5141,25
12/21/2020,MS,200470,2160,5193,52
12/22/2020,MS,202693,2223,5230,37
12/23/2020,MS,205159,2466,5266,36
12/24/2020,MS,206712,1553,5299,33
12/25/2020,MS,207703,991,5325,26
12/26/2020,MS,209522,1819,5358,33
12/27/2020,MS,211354,1832,5409,51
12/28/2020,MS,213366,2012,5472,63
12/29/2020,MS,216131,2765,5521,49
12/30/2020,MS,219362,3231,5593,72
12/31/2020,MS,221928,2566,5646,53
1/1/2021,MS,223753,1825,5674,28
1/2/2021,MS,225642,1889,5721,47
1/3/2021,MS,226936,1294,5756,35
1/4/2021,MS,228774,1838,5808,52
1/5/2021,MS,231690,2916,5853,45
1/6/2021,MS,234702,3012,5898,45
1/7/2021,MS,236688,1986,5926,28
1/8/2021,MS,240234,3546,5989,63
1/9/2021,MS,241932,1698,6010,21
1/10/2021,MS,243061,1129,6043,33
1/11/2021,MS,244854,1793,6085,42
1/12/2021,MS,246775,1921,6127,42
1/13/2021,MS,248655,1880,6164,37
1/14/2021,MS,250657,2002,6211,47
1/15/2021,MS,253685,3028,6251,40
1/16/2021,MS,255313,1628,6291,40
1/17/2021,MS,256535,1222,6316,25
1/18/2021,MS,257766,1231,6350,34
1/19/2021,MS,259733,1967,6384,34
1/20/2021,MS,261557,1824,6409,25
1/21/2021,MS,263617,2060,6443,34
1/22/2021,MS,265787,2170,6483,40
1/23/2021,MS,266907,1120,6500,17
1/24/2021,MS,267936,1029,6514,14
1/25/2021,MS,269600,1664,6545,31
1/26/2021,MS,271266,1666,6594,49
1/27/2021,MS,273151,1885,6618,24
1/28/2021,MS,274927,1776,6647,29
1/29/2021,MS,276506,1579,6666,19
1/30/2021,MS,277283,777,6676,10
1/31/2021,MS,277901,618,6694,18
2/1/2021,MS,279123,1222,6717,23
2/2/2021,MS,280182,1059,6730,13
2/3/2021,MS,281215,1033,6747,17
2/4/2021,MS,282356,1141,6766,19
